category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
GO:0006420	1	0.975753746032634	0	3	arginyl-tRNA aminoacylation	BP
GO:0006421	1	0.952088200706563	0	6	asparaginyl-tRNA aminoacylation	BP
GO:0006422	1	0.967801392764234	0	4	aspartyl-tRNA aminoacylation	BP
GO:0006424	1	0.975753746032634	0	3	glutamyl-tRNA aminoacylation	BP
GO:0006425	1	0.959913047229732	0	5	glutaminyl-tRNA aminoacylation	BP
GO:0006429	1	0.967801392764234	0	4	leucyl-tRNA aminoacylation	BP
GO:0006431	1	0.967801392764234	0	4	methionyl-tRNA aminoacylation	BP
GO:0006432	1	0.944326348463974	0	7	phenylalanyl-tRNA aminoacylation	BP
GO:0006433	1	0.975753746032634	0	3	prolyl-tRNA aminoacylation	BP
GO:0006434	1	0.975753746032634	0	3	seryl-tRNA aminoacylation	BP
GO:0006437	1	0.959913047229732	0	5	tyrosyl-tRNA aminoacylation	BP
GO:0006438	1	0.967801392764234	0	4	valyl-tRNA aminoacylation	BP
GO:0006446	1	0.78208653747659	0	30	regulation of translational initiation	BP
GO:0006448	1	0.936626989732104	0	8	regulation of translational elongation	BP
GO:0006450	1	0.921413769341664	0	10	regulation of translational fidelity	BP
GO:0006458	1	0.862963147442403	0	18	'de novo' protein folding	BP
GO:0006465	1	0.921413769341664	0	10	signal peptide processing	BP
GO:0006469	1	0.642128423916479	0	54	negative regulation of protein kinase activity	BP
GO:0006470	1	0.326166949642095	0	136	protein dephosphorylation	BP
GO:0006471	1	0.959913047229732	0	5	protein ADP-ribosylation	BP
GO:0006473	1	0.366304961099441	0	122	protein acetylation	BP
GO:0006474	1	0.891715649343038	0	14	N-terminal protein amino acid acetylation	BP
GO:0006475	1	0.391391719111618	0	114	internal protein amino acid acetylation	BP
GO:0006476	1	0.788530092883194	0	29	protein deacetylation	BP
GO:0006482	1	0.891715649343038	0	14	protein demethylation	BP
GO:0006487	1	0.702904810393162	0	43	protein N-linked glycosylation	BP
GO:0006488	1	0.921413769341664	0	10	dolichol-linked oligosaccharide biosynthetic process	BP
GO:0006490	1	0.884440049960331	0	15	oligosaccharide-lipid intermediate biosynthetic process	BP
GO:0006493	1	0.73237573998567	0	38	protein O-linked glycosylation	BP
GO:0006497	1	0.562879979791895	0	70	protein lipidation	BP
GO:0006498	1	0.975753746032634	0	3	N-terminal protein lipidation	BP
GO:0006501	1	0.944326348463974	0	7	C-terminal protein lipidation	BP
GO:0006505	1	0.744502842401016	0	36	GPI anchor metabolic process	BP
GO:0006506	1	0.769355016214344	0	32	GPI anchor biosynthetic process	BP
GO:0006509	1	0.697152725201729	0	44	membrane protein ectodomain proteolysis	BP
GO:0006511	1	0.0772969938301955	0	308	ubiquitin-dependent protein catabolic process	BP
GO:0006513	1	0.906444611434089	0	12	protein monoubiquitination	BP
GO:0006515	1	0.848932173009371	0	20	protein quality control for misfolded or incompletely synthesized proteins	BP
GO:0006516	1	0.952088200706563	0	6	glycoprotein catabolic process	BP
GO:0006520	1	0.228124762029904	0	179	cellular amino acid metabolic process	BP
GO:0006525	1	0.959913047229732	0	5	arginine metabolic process	BP
GO:0006526	1	0.975753746032634	0	3	arginine biosynthetic process	BP
GO:0006528	1	0.959913047229732	0	5	asparagine metabolic process	BP
GO:0006530	1	0.967801392764234	0	4	asparagine catabolic process	BP
GO:0006531	1	0.952088200706563	0	6	aspartate metabolic process	BP
GO:0006533	1	0.975753746032634	0	3	aspartate catabolic process	BP
GO:0006534	1	0.944326348463974	0	7	cysteine metabolic process	BP
GO:0006536	1	0.795026067286516	0	28	glutamate metabolic process	BP
GO:0006537	1	0.936626989732104	0	8	glutamate biosynthetic process	BP
GO:0006538	1	0.862963147442403	0	18	glutamate catabolic process	BP
GO:0006541	1	0.899050345204383	0	13	glutamine metabolic process	BP
GO:0006544	1	0.952088200706563	0	6	glycine metabolic process	BP
GO:0006545	1	0.975753746032634	0	3	glycine biosynthetic process	BP
GO:0006546	1	0.975753746032634	0	3	glycine catabolic process	BP
GO:0006551	1	0.967801392764234	0	4	leucine metabolic process	BP
GO:0006555	1	0.913898925672856	0	11	methionine metabolic process	BP
GO:0006563	1	0.967801392764234	0	4	L-serine metabolic process	BP
GO:0006564	1	0.967801392764234	0	4	L-serine biosynthetic process	BP
GO:0006568	1	0.913898925672856	0	11	tryptophan metabolic process	BP
GO:0006569	1	0.959913047229732	0	5	tryptophan catabolic process	BP
GO:0006570	1	0.928989627671297	0	9	tyrosine metabolic process	BP
GO:0006572	1	0.975753746032634	0	3	tyrosine catabolic process	BP
GO:0006573	1	0.975753746032634	0	3	valine metabolic process	BP
GO:0006575	1	0.691447127450718	0	45	cellular modified amino acid metabolic process	BP
GO:0006576	1	0.726385548880583	0	39	cellular biogenic amine metabolic process	BP
GO:0006581	1	0.975753746032634	0	3	acetylcholine catabolic process	BP
GO:0006583	1	0.967801392764234	0	4	melanin biosynthetic process from tyrosine	BP
GO:0006586	1	0.913898925672856	0	11	indolalkylamine metabolic process	BP
GO:0006589	1	0.936626989732104	0	8	octopamine biosynthetic process	BP
GO:0006591	1	0.944326348463974	0	7	ornithine metabolic process	BP
GO:0006595	1	0.913898925672856	0	11	polyamine metabolic process	BP
GO:0006596	1	0.913898925672856	0	11	polyamine biosynthetic process	BP
GO:0006597	1	0.967801392764234	0	4	spermine biosynthetic process	BP
GO:0006605	1	0.473357843538756	0	91	protein targeting	BP
GO:0006606	1	0.493304824460235	0	86	protein import into nucleus	BP
GO:0006607	1	0.855919269083522	0	19	NLS-bearing protein import into nucleus	BP
GO:0006610	1	0.952088200706563	0	6	ribosomal protein import into nucleus	BP
GO:0006611	1	0.473357843538756	0	91	protein export from nucleus	BP
GO:0006612	1	0.884440049960331	0	15	protein targeting to membrane	BP
GO:0006613	1	0.936626989732104	0	8	cotranslational protein targeting to membrane	BP
GO:0006614	1	0.952088200706563	0	6	SRP-dependent cotranslational protein targeting to membrane	BP
GO:0006616	1	0.967801392764234	0	4	SRP-dependent cotranslational protein targeting to membrane, translocation	BP
GO:0006620	1	0.975753746032634	0	3	posttranslational protein targeting to endoplasmic reticulum membrane	BP
GO:0006621	1	0.975753746032634	0	3	protein retention in ER lumen	BP
GO:0006622	1	0.928989627671297	0	9	protein targeting to lysosome	BP
GO:0006623	1	0.870064263652585	0	17	protein targeting to vacuole	BP
GO:0006625	1	0.936626989732104	0	8	protein targeting to peroxisome	BP
GO:0006626	1	0.714549941794956	0	41	protein targeting to mitochondrion	BP
GO:0006627	1	0.944326348463974	0	7	protein processing involved in protein targeting to mitochondrion	BP
GO:0006631	1	0.388165409216829	0	115	fatty acid metabolic process	BP
GO:0006633	1	0.626473816645884	0	57	fatty acid biosynthetic process	BP
GO:0006635	1	0.775694983385455	0	31	fatty acid beta-oxidation	BP
GO:0006637	1	0.808176960391804	0	26	acyl-CoA metabolic process	BP
GO:0006638	1	0.611196201408915	0	60	neutral lipid metabolic process	BP
GO:0006639	1	0.611196201408915	0	60	acylglycerol metabolic process	BP
GO:0006641	1	0.631649682114403	0	56	triglyceride metabolic process	BP
GO:0006642	1	0.975753746032634	0	3	triglyceride mobilization	BP
GO:0006644	1	0.38496536462312	0	116	phospholipid metabolic process	BP
GO:0006650	1	0.461774201117295	0	94	glycerophospholipid metabolic process	BP
GO:0006651	1	0.975753746032634	0	3	diacylglycerol biosynthetic process	BP
GO:0006655	1	0.936626989732104	0	8	phosphatidylglycerol biosynthetic process	BP
GO:0006656	1	0.975753746032634	0	3	phosphatidylcholine biosynthetic process	BP
GO:0006657	1	0.975753746032634	0	3	CDP-choline pathway	BP
GO:0006661	1	0.685787646153802	0	46	phosphatidylinositol biosynthetic process	BP
GO:0006662	1	0.967801392764234	0	4	glycerol ether metabolic process	BP
GO:0006688	1	0.936626989732104	0	8	glycosphingolipid biosynthetic process	BP
GO:0006694	1	0.726385548880583	0	39	steroid biosynthetic process	BP
GO:0006695	1	0.967801392764234	0	4	cholesterol biosynthetic process	BP
GO:0006697	1	0.884440049960331	0	15	ecdysone biosynthetic process	BP
GO:0006714	1	0.913898925672856	0	11	sesquiterpenoid metabolic process	BP
GO:0006716	1	0.913898925672856	0	11	juvenile hormone metabolic process	BP
GO:0006718	1	0.944326348463974	0	7	juvenile hormone biosynthetic process	BP
GO:0006719	1	0.967801392764234	0	4	juvenile hormone catabolic process	BP
GO:0006720	1	0.814832731117698	0	25	isoprenoid metabolic process	BP
GO:0006721	1	0.884440049960331	0	15	terpenoid metabolic process	BP
GO:0006723	1	0.842001407233195	0	21	cuticle hydrocarbon biosynthetic process	BP
GO:0006727	1	0.763066224828101	0	33	ommochrome biosynthetic process	BP
GO:0006728	1	0.959913047229732	0	5	pteridine biosynthetic process	BP
GO:0006730	1	0.921413769341664	0	10	one-carbon metabolic process	BP
GO:0006734	1	0.870064263652585	0	17	NADH metabolic process	BP
GO:0006739	1	0.921413769341664	0	10	NADP metabolic process	BP
GO:0006740	1	0.967801392764234	0	4	NADPH regeneration	BP
GO:0006741	1	0.975753746032634	0	3	NADP biosynthetic process	BP
GO:0006743	1	0.913898925672856	0	11	ubiquinone metabolic process	BP
GO:0006744	1	0.913898925672856	0	11	ubiquinone biosynthetic process	BP
GO:0006749	1	0.821542624940593	0	24	glutathione metabolic process	BP
GO:0006750	1	0.967801392764234	0	4	glutathione biosynthetic process	BP
GO:0006757	1	0.835126523320288	0	22	ATP generation from ADP	BP
GO:0006760	1	0.928989627671297	0	9	folic acid-containing compound metabolic process	BP
GO:0006777	1	0.959913047229732	0	5	Mo-molybdopterin cofactor biosynthetic process	BP
GO:0006778	1	0.855919269083522	0	19	porphyrin-containing compound metabolic process	BP
GO:0006779	1	0.855919269083522	0	19	porphyrin-containing compound biosynthetic process	BP
GO:0006783	1	0.855919269083522	0	19	heme biosynthetic process	BP
GO:0006790	1	0.351439179276904	0	127	sulfur compound metabolic process	BP
GO:0006805	1	0.944326348463974	0	7	xenobiotic metabolic process	BP
GO:0006809	1	0.959913047229732	0	5	nitric oxide biosynthetic process	BP
GO:0006813	1	0.497392703676811	0	85	potassium ion transport	BP
GO:0006814	1	0.493304824460235	0	86	sodium ion transport	BP
GO:0006816	1	0.428676741569629	0	103	calcium ion transport	BP
GO:0006817	1	0.967801392764234	0	4	phosphate ion transport	BP
GO:0006821	1	0.647431983065077	0	53	chloride transport	BP
GO:0006825	1	0.899050345204383	0	13	copper ion transport	BP
GO:0006828	1	0.952088200706563	0	6	manganese ion transport	BP
GO:0006829	1	0.842001407233195	0	21	zinc ion transport	BP
GO:0006833	1	0.936626989732104	0	8	water transport	BP
GO:0006835	1	0.72044374479976	0	40	dicarboxylic acid transport	BP
GO:0006836	1	0.193071366059689	0	199	neurotransmitter transport	BP
GO:0006837	1	0.967801392764234	0	4	serotonin transport	BP
GO:0006839	1	0.292800452659782	0	149	mitochondrial transport	BP
GO:0006842	1	0.944326348463974	0	7	tricarboxylic acid transport	BP
GO:0006844	1	0.967801392764234	0	4	acyl carnitine transport	BP
GO:0006848	1	0.899050345204383	0	13	pyruvate transport	BP
GO:0006850	1	0.936626989732104	0	8	mitochondrial pyruvate transmembrane transport	BP
GO:0006851	1	0.952088200706563	0	6	mitochondrial calcium ion transmembrane transport	BP
GO:0006855	1	0.708703756957198	0	42	drug transmembrane transport	BP
GO:0006856	1	0.906444611434089	0	12	eye pigment precursor transport	BP
GO:0006858	1	0.967801392764234	0	4	extracellular transport	BP
GO:0006862	1	0.906444611434089	0	12	nucleotide transport	BP
GO:0006865	1	0.540156447618482	0	75	amino acid transport	BP
GO:0006874	1	0.616247409685021	0	59	cellular calcium ion homeostasis	BP
GO:0006878	1	0.952088200706563	0	6	cellular copper ion homeostasis	BP
GO:0006882	1	0.913898925672856	0	11	cellular zinc ion homeostasis	BP
GO:0006885	1	0.652778794115474	0	52	regulation of pH	BP
GO:0006886	1	0.043065288643712	0	377	intracellular protein transport	BP
GO:0006887	1	0.326166949642095	0	136	exocytosis	BP
GO:0006888	1	0.53572166561833	0	76	endoplasmic reticulum to Golgi vesicle-mediated transport	BP
GO:0006890	1	0.788530092883194	0	29	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	BP
GO:0006891	1	0.685787646153802	0	46	intra-Golgi vesicle-mediated transport	BP
GO:0006892	1	0.685787646153802	0	46	post-Golgi vesicle-mediated transport	BP
GO:0006893	1	0.78208653747659	0	30	Golgi to plasma membrane transport	BP
GO:0006895	1	0.959913047229732	0	5	Golgi to endosome transport	BP
GO:0006896	1	0.936626989732104	0	8	Golgi to vacuole transport	BP
GO:0006897	1	0.0786137142603611	0	306	endocytosis	BP
GO:0006898	1	0.611196201408915	0	60	receptor-mediated endocytosis	BP
GO:0006900	1	0.808176960391804	0	26	vesicle budding from membrane	BP
GO:0006901	1	0.952088200706563	0	6	vesicle coating	BP
GO:0006903	1	0.835126523320288	0	22	vesicle targeting	BP
GO:0006904	1	0.726385548880583	0	39	vesicle docking involved in exocytosis	BP
GO:0006906	1	0.446763753043023	0	98	vesicle fusion	BP
GO:0006909	1	0.477282460336673	0	90	phagocytosis	BP
GO:0006910	1	0.959913047229732	0	5	phagocytosis, recognition	BP
GO:0006911	1	0.835126523320288	0	22	phagocytosis, engulfment	BP
GO:0006913	1	0.218812913829323	0	184	nucleocytoplasmic transport	BP
GO:0006919	1	0.828307076360441	0	23	activation of cysteine-type endopeptidase activity involved in apoptotic process	BP
GO:0006929	1	0.952088200706563	0	6	substrate-dependent cell migration	BP
GO:0006930	1	0.959913047229732	0	5	substrate-dependent cell migration, cell extension	BP
GO:0006936	1	0.685787646153802	0	46	muscle contraction	BP
GO:0006937	1	0.906444611434089	0	12	regulation of muscle contraction	BP
GO:0006939	1	0.928989627671297	0	9	smooth muscle contraction	BP
GO:0006940	1	0.952088200706563	0	6	regulation of smooth muscle contraction	BP
GO:0006941	1	0.870064263652585	0	17	striated muscle contraction	BP
GO:0006949	1	0.481239206121847	0	89	syncytium formation	BP
GO:0006963	1	0.821542624940593	0	24	positive regulation of antibacterial peptide biosynthetic process	BP
GO:0006964	1	0.913898925672856	0	11	positive regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria	BP
GO:0006965	1	0.952088200706563	0	6	positive regulation of biosynthetic process of antibacterial peptides active against Gram-positive bacteria	BP
GO:0006967	1	0.899050345204383	0	13	positive regulation of antifungal peptide biosynthetic process	BP
GO:0006970	1	0.848932173009371	0	20	response to osmotic stress	BP
GO:0006972	1	0.975753746032634	0	3	hyperosmotic response	BP
GO:0006984	1	0.891715649343038	0	14	ER-nucleus signaling pathway	BP
GO:0006991	1	0.913898925672856	0	11	response to sterol depletion	BP
GO:0006995	1	0.944326348463974	0	7	cellular response to nitrogen starvation	BP
GO:0006998	1	0.891715649343038	0	14	nuclear envelope organization	BP
GO:0006999	1	0.848932173009371	0	20	nuclear pore organization	BP
GO:0007000	1	0.967801392764234	0	4	nucleolus organization	BP
GO:0007004	1	0.913898925672856	0	11	telomere maintenance via telomerase	BP
GO:0007006	1	0.814832731117698	0	25	mitochondrial membrane organization	BP
GO:0007007	1	0.899050345204383	0	13	inner mitochondrial membrane organization	BP
GO:0007009	1	0.744502842401016	0	36	plasma membrane organization	BP
GO:0007019	1	0.835126523320288	0	22	microtubule depolymerization	BP
GO:0007020	1	0.828307076360441	0	23	microtubule nucleation	BP
GO:0007021	1	0.959913047229732	0	5	tubulin complex assembly	BP
GO:0007026	1	0.921413769341664	0	10	negative regulation of microtubule depolymerization	BP
GO:0007028	1	0.391391719111618	0	114	cytoplasm organization	BP
GO:0007029	1	0.738414707126347	0	37	endoplasmic reticulum organization	BP
GO:0007030	1	0.328883875503337	0	135	Golgi organization	BP
GO:0007031	1	0.842001407233195	0	21	peroxisome organization	BP
GO:0007032	1	0.78208653747659	0	30	endosome organization	BP
GO:0007033	1	0.509858113497379	0	82	vacuole organization	BP
GO:0007034	1	0.642128423916479	0	54	vacuolar transport	BP
GO:0007035	1	0.848932173009371	0	20	vacuolar acidification	BP
GO:0007040	1	0.808176960391804	0	26	lysosome organization	BP
GO:0007041	1	0.744502842401016	0	36	lysosomal transport	BP
GO:0007042	1	0.975753746032634	0	3	lysosomal lumen acidification	BP
GO:0007052	1	0.388165409216829	0	115	mitotic spindle organization	BP
GO:0007053	1	0.884440049960331	0	15	spindle assembly involved in male meiosis	BP
GO:0007054	1	0.975753746032634	0	3	spindle assembly involved in male meiosis I	BP
GO:0007056	1	0.891715649343038	0	14	spindle assembly involved in female meiosis	BP
GO:0007057	1	0.967801392764234	0	4	spindle assembly involved in female meiosis I	BP
GO:0007058	1	0.959913047229732	0	5	spindle assembly involved in female meiosis II	BP
GO:0007059	1	0.117785637645712	0	258	chromosome segregation	BP
GO:0007060	1	0.862963147442403	0	18	male meiosis chromosome segregation	BP
GO:0007062	1	0.763066224828101	0	33	sister chromatid cohesion	BP
GO:0007063	1	0.959913047229732	0	5	regulation of sister chromatid cohesion	BP
GO:0007064	1	0.884440049960331	0	15	mitotic sister chromatid cohesion	BP
GO:0007065	1	0.975753746032634	0	3	male meiosis sister chromatid cohesion	BP
GO:0007076	1	0.702904810393162	0	43	mitotic chromosome condensation	BP
GO:0007079	1	0.975753746032634	0	3	mitotic chromosome movement towards spindle pole	BP
GO:0007080	1	0.870064263652585	0	17	mitotic metaphase plate congression	BP
